#	url	title	authors	journal	year
134	"http://sci-hub.cc/10.1038/nbt980"	"An engineered epigenetic transgene switch in mammalian cells"	"Nat. Biotechnol"	"Kramer, BP, Viretta, AU, Daoud-El-Baba, M, Aubel, D, Weber, W, Fussenegger, M. 2004"	"N/A"
135	"135"	"Intronically encoded siRNAs improve dynamic range of mammalian gene regulation systems and toggle switch"	"Nucleic Acids Res"	"Greber, D, El-Baba, MD, Fussenegger, M."	"2008"
136	"http://sci-hub.cc/10.1126/science"	"Physiology: biological clocks coordinately keep life on time"	"Science"	"Gillette, MU"	"2005"
137	"137"	"A web of circadian pacemakers"	"Cell"	"Schibler, U, Sassone-Corsi, P. 2002"	"N/A"
138	"138"	"Reciprocal regulation of haem biosynthesis and the circadian clock in mammals"	"Nature"	"Kaasik, K, Lee, CC"	"2004"
139	"139"	"The strength of indecisiveness: oscillatory behavior for better cell fate determination"	"Sci. STKE"	"Lahav, G. 2004"	"2004"
140	"http://sci-hub.cc/10.1126/science.1112304"	"Achieving stability of lipopolysaccharide-induced NF-kappa B activation"	"Science 309"	"Covert, MW, Leung, TH, Gaston, JE, Baltimore, D."	"2005"
141	"http://sci-hub.cc/10.1038/nature07616"	"A tunable synthetic mammalian oscillator"	"Nature"	"Tigges, M, Marquez-Lago, TT, Stelling, J, Fussenegger, M. 2009"	"N/A"
142	"http://sci-hub.cc/10.1093/nar/gkq121"	"A synthetic low-frequency mammalian oscillator"	"Nucleic Acids Res"	"Tigges, M, Denervaud, N, Greber, D, Stelling, J, Fussenegger, M. 2010"	"N/A"
143	"http://sci-hub.cc/10.1103/PhysRevLett.102.068105"	"Delay-induced degrade-and-fire oscillations in small genetic circuits"	"Phys. Rev. Lett"	"Mather, W, Bennett, MR, Hasty, J, Tsimring, LS"	"2009"
144	"http://sci-hub.cc/10.1098/rsif.2010.0183"	"A comparative analysis of synthetic genetic oscillators"	"J. R. Soc. Interface R. Soc. 7"	"Purcell, O, Savery, NJ, Grierson, CS, di Bernardo, M. 2010"	"2010"
145	"http://sci-hub.cc/10.1038/nature07389"	"A fast, robust and tunable synthetic gene oscillator"	"Nature"	"Stricker, J, Cookson, S, Bennett, MR, Mather, WH, Tsimring, LS, Hasty, J. 2008"	"N/A"
146	"146"	"The science and applications of synthetic and systems biology"	"N/A"	"IOM"	"2011"
147	"http://sci-hub.cc/10.1101/gad"	"Synthetic memory circuits for tracking human cell fate"	"Genes Dev"	"Burrill, DR, Inniss, MC, Boyle, PM, Silver, PA"	"2012"
148	"http://sci-hub.cc/10.1126/science"	"Multi-input RNAi-based logic circuit for identification of specific cancer cells"	"Science"	"Xie, Z, Wroblewska, L, Prochazka, L, Weiss, R, Benenson, Y."	"2011"
149	"http://sci-hub.cc/10.1016/j"	"Tunable signal processing in synthetic map kinase cascades"	"Cell"	"O0Shaughnessy, EC, Palani, S, Collins, JJ"	"2011"
150	"http://sci-hub.cc/10.1016/j.cub.2011.02.042"	"Synthetic biology: modulating the map kinase module"	"Curr. Biol"	"Bardwell, L."	"2011"
151	"http://sci-hub.cc/10.1126/science"	"Synthetic optogenetic transcription device enhances blood-glucose homeostasis in mice"	"Science"	"Ye, H, Daoud-El Baba, M, Peng, RW, Fussenegger, MA"	"2011"
152	"152"	"Radio-wave heating of iron oxide nanoparticles can regulate plasma glucose in mice"	"Science"	"Stanley, SA, Gagner, JE, Damanpour, S, Yoshida, M, Dordick, JS, Friedman, JM"	"2012"
153	"http://sci-hub.cc/10.1016/j.cbpa.2013.10.006"	"Synthetic mammalian gene circuits for biomedical applications"	"Curr. Opin. Chem. Biol"	"Ye, H, Aubel, D, Fussenegger, M."	"2013"
154	"154"	"Chimeric antigen receptormodified T cells for acute lymphoid leukemia"	"N. Engl. J. Med"	"Grupp, SA"	"2013"
155	"http://sci-hub.cc/10.1073/pnas.1216801110"	"Pharmaceutically controlled designer circuit for the treatment of the metabolic syndrome"	"Proc. Natl Acad. Sci. USA"	"Ye, HF, Charpin-El Hamri, G, Zwicky, K, Christen, M, Folcher, M, Fussenegger, M."	"2013"
156	"156"	"Bacteriophagebased synthetic biology for the study of infectious diseases"	"Curr. Opin. Microbiol. 19C"	"Citorik, RJ, Mimee, M, Lu, TK"	"2014"
157	"157"	"Targeting antibacterial agents by using drugcarrying filamentous bacteriophages"	"Antimicrob. Agents Chemother"	"Yacoby, I, Shamis, M, Bar, H, Shabat, D, Benhar, I."	"2006"
158	"158"	"Phage display shotgun cloning of ligand-binding domains of prokaryotic receptors approaches 100% correct clones"	"BioTechniques"	"Jacobsson, K, Frykberg, L."	"1996"
159	"159"	"Molecular cloning and characterization of two Helicobacter pylori genes coding for plasminogen-binding proteins"	"Proc. Natl Acad. Sci. USA 101"	"Guo, K, Monstein, BP, Mekalanos, HJ, Kronvall, JJ, G."	"2004"
160	"http://sci-hub.cc/10.1093/nar/gks597"	"Modular control of multiple pathways using engineered orthogonal T7 polymerases"	"Nucleic Acids Res"	"Temme, K"	"2012"
161	"161"	"Principles of cell-free genetic circuit assembly"	"Proc. Natl Acad. Sci. USA"	"Noireaux, V, Bar-Ziv, R, Libchaber, A."	"2003"
162	"162"	"Construction of an in vitro bistable circuit from synthetic transcriptional switches"	"Mol. Syst. Biol"	"Kim, J, White, KS, Winfree, E."	"2006"
163	"http://sci-hub.cc/10.1126/science.1172005"	"Synthetic gene networks that count"	"Science"	"Friedland, AE, Lu, TK, Wang, X, Shi, D, Church, G, Collins, JJ"	"2009"
164	"http://sci-hub.cc/10.1126/science.1232758"	"Amplifying genetic logic gates"	"Science"	"Bonnet, J, Yin, P, Ortiz, ME, Subsoontorn, P, Endy, D."	"2013"
165	"http://sci-hub.cc/10.1073/pnas.120163297"	"One-step inactivation of chromosomal genes in Escherichia coli k-12 using PCR products"	"Proc. Natl Acad. Sci. USA"	"Datsenko, KA, Wanner, BL"	"2000"
166	"http://sci-hub.cc/10.1128/IAI.73.3.1598"	"Rapid method for the construction of Salmonella enterica serovar Typhimurium vaccine carrier strains"	"Infect. Immun"	"Husseiny, MI, Hensel, M."	"2005"
167	"http://sci-hub.cc/10.1007/s00438-003"	"Shigella flexneri 2a strain 2457T expresses three members of the H-NS-like protein family: characterization of the Sfh protein"	"Mol. Genet. Genomics"	"Beloin, C, Deighan, P, Doyle, M, Dorman, CJ"	"2003"
168	"168"	"Application of l Red recombination system to Vibrio cholerae genetics: simple methods for inactivation and modification of chromosomal genes"	"Gene"	"Yamamoto, S, Izumiya, H, Morita, M, Arakawa, E, Watanabe, H."	"2009"
169	"http://sci-hub.cc/10.1016/S0928"	"A rapid and simple method for inactivating chromosomal genes in Yersinia"	"FEMS Immunol. Med"	"Derbise, A, Lesic, B, Dacheux, D, Ghigo, JM, Carniel, E. 2003"	"N/A"
170	"http://sci-hub.cc/10.1186/1471-2199-9-20"	"Use of the l Red recombinase system to rapidly generate mutants in Pseudomonas aeruginosa"	"BMC Mol. Biol"	"Lesic, B, Rahme, LG"	"2008"
171	"171"	"Dispersing biofilms with engineered enzymatic bacteriophage"	"Proc. Natl Acad. Sci. USA"	"Lu, TK, Collins, JJ"	"2007"
172	"http://sci-hub.cc/10.1128/AAC.47.4.1301-1307.2003"	"Use of genetically engineered phage to deliver antimicrobial agents to bacteria: an alternative therapy for treatment of bacterial infections"	"Antimicrob. Agents Chemother"	"Westwater, C, Kasman, LM, Schofield, DA, Werner, PA, Dolan, JW, Schmidt, MG, Norris, JS"	"2003"
173	"http://sci-hub.cc/10.1128/AEM.05741-11"	"Reversing bacterial resistance to antibiotics by phage-mediated delivery of dominant sensitive genes"	"Appl. Environ. Microbiol"	"Edgar, R, Friedman, N, Molshanski-Mor, S, Qimron, U."	"2012"
174	"174"	"A priority paper for the societal and ethical aspects of synthetic biology"	"Syst. Synth. Biol"	"Schmidt, M, Ganguli-Mitra, A, Torgersen, H, Kelle, A, Deplazes, A, Biller-Andorno, N. 2009"	"N/A"
175	"http://sci-hub.cc/10.1007/s11693-009-9039-2"	"Social and ethical checkpoints for bottom-up synthetic biology, or protocells"	"Syst. Synth. Biol"	"Bedau, MA, Parke, EC, Tangen, U, Hantsche-Tangen, B."	"2009"
176	"http://sci-hub.cc/10.1007/s11693-009-9042-7"	"Synthetic biology: ethical ramifications 2009"	"Syst. Synth. Biol"	"Rabinow, P, Bennett, G."	"2009"
177	"177"	"Design of a novel mammalian screening system for the detection of bioavailable, non-cytotoxic streptogramin antibiotics"	"J. Antibiot"	"Aubel, D, Morris, R, Lennon, B, Rimann, M, Kaufmann, H, Folcher, M, Bailey, JE, Thompson, CJ, Fussenegger, M."	"2001"
178	"178"	"Activation of the pro-drug ethionamide is regulated in mycobacteria"	"J. Biol. Chem"	"Baulard, AR, Betts, JC, Engohang-Ndong, J, Quan, S, McAdam, RA, Brennan, PJ, Locht, C, Besra GS"	"2000"
179	"http://sci-hub.cc/10.1023/B:DRUG.0000026251"	"A novel mammalian cell-based approach for the discovery of anticancer drugs with reduced cytotoxicity on non-dividing cells"	"Invest. New Drugs"	"Gonzalez-Nicolini, V, Fux, C, Fussenegger, M. 2004"	"N/A"
180	"180"	"In vitro assays for anticancer drug discovery: a novel approach based on engineered mammalian cell lines"	"Anticancer Drugs"	"Gonzalez-Nicolini, V, Fussenegger, M."	"2005"
181	"181"	"It's a GPCR world. Cell-based screening assays and structural studies are fueling G-protein coupled receptors as one of the most popular classes of investigational drug targets"	"Mod. Drug Discov"	"Filmore, D."	"2004"
182	"182"	"Predict drug - protein interaction in cellular networking"	"Curr. Top. Med. Chem"	"Xiao, X, Min, JL, Wang, P, Chou, KC"	"2013"
183	"183"	"G protein-coupled receptors as targets for drug discovery"	"Boca Raton"	"Esbenshade, TA"	"2005"
184	"184"	"Receptor activation"	"xhtml (accessed 16 March"	"Inc, PerkinElmer"	"2015"
185	"185"	"The genetic design of signaling cascades to record receptor activation"	"Proc. Natl Acad. Sci. USA"	"Barnea, G, Strapps, W, Herrada, G, Berman, Y, Ong, J, Kloss, B, Axel, R, Lee, KJ"	"2008"
186	"http://sci-hub.cc/10.1016/S0165-6147(99"	"GPCR-G alpha fusion proteins: molecular analysis of receptor - G-protein coupling"	"Trends Pharmacol. Sci"	"Seifert, R, Wenzel-Seifert, K, Kobilka, BK"	"1999"
187	"http://sci-hub.cc/10.4161/mabs.2"	"Cell culture processes for monoclonal antibody production"	"mAbs 2"	"Li, F, Vijayasankaran, N, Shen, AY, Kiss, R, Amanullah, A."	"2010"
188	"188"	"N/A"	"1997 Monoclonal antibody productionthe report and recommendations of ECVAM workshop 23"	"Marx, U"	"N/A"
189	"189"	"Engineering protein folding and secretion in eukaryotic cell factories"	"N/A"	"McLeod, J, James, DC, Moo-Young), Books, Technology"	"2011"
190	"http://sci-hub.cc/10.1002/bit.20499"	"Engineering mammalian cell factories for improved recombinant monoclonal antibody production: lessons from nature? Biotechnol"	"N/A"	"Dinnis, DM, James, DC"	"2005"
